id,wallet,price,created_at,payment_confirmed_at,txid,wallet_balance
11413,bnb1s94dfjzza0zjrwhq2zr2zessy60zt00u9cyhkk,1.74125,2021-12-07 20:50:39 -0500,2021-12-07 20:53:35 -0500,ADAEB22872BEE1B62C86ECF6D2AE3D6A65682ACF37D4846239AB17325ED30BC2,0.0
11415,bnb1f3v74yvwjpph59svv2v58h9uhuguw2det8xg5a,0.43501,2021-12-07 21:20:15 -0500,2021-12-07 21:22:35 -0500,4DFFB793D484354E78D2172F2F17CCE19064BE69A99C2200E95DB4E346F4D4A1,0.0
11417,bnb13vqcr2ef49z8ndn946plu223pd4f82ae4azn5e,0.433952,2021-12-07 21:46:50 -0500,2021-12-07 21:49:24 -0500,47BFAACC0768615B69C4A42E27740570ABB714F42EB18809AC5BF74CF7349DF4,0.0
11418,bc1qvzzpzfj320ljn3kmu3t82sp49eza863cju3s4sq59lj7h9xwqe6q34ex0m,0.019849,2021-12-07 22:08:48 -0500,2021-12-07 22:11:24 -0500,b8477e71ab9045d511a26d6f1e890ba66c7d2db4a50073a83817241f6812d5e8,0.0
11430,bnb15emsqn2uxs28dt9k9jlds9qazmdqcu48auva4l,1.753463,2021-12-07 23:31:18 -0500,2021-12-07 23:34:54 -0500,603F00108F0CD5FE176F70FEF3C61A5F0E90885582D95E8CC75EBD784A4C3CF1,0.0
11433,bc1q4l3r4uanty63xme49d96776cwc6q2hvfrmkt809aa93hqwpz603qhyrw7q,0.019893,2021-12-08 00:09:45 -0500,2021-12-08 00:13:07 -0500,ea6092984cc49fd315d151c759dc918bdb5fe351bc961a0e671c226935c25132,0.0
11438,bc1qmh8nqszmckd0wqe46rh884l0qmc6qsdfgzqkuq6hhz7kvdck2ycs4rw499,0.020282,2021-12-08 08:11:47 -0500,2021-12-08 08:27:18 -0500,571aa3bd50a6a249bc31c56563c47f1c37c4f9c790be8411d06530a4391849db,0.0
11447,bnb1gg5e26gj528g6gsq20rgxftc9uhs9jex50cgyw,0.169291,2021-12-08 11:20:01 -0500,2021-12-08 11:32:30 -0500,74E34BE4A998CD6BCA78F32C1FE766EEBA386671694799EE6CB652778AF086CB,0.0
11450,bc1qy5kvksc8q742f5fe4wzn2gl23y6075qlqfw06wgwrwpmqt3p8z8sdaxynk,0.019857,2021-12-08 12:27:51 -0500,2021-12-08 12:31:10 -0500,afb30ce277caca3a5c94ed7407c19e46c7eb3a8556723ea5a327b8c6186956e2,0.0
11451,bc1qhsgkvtjg4sexa0s8pjeu3ug9c45kfagjyd8f2mlef6tcgh3pehus7l3ef7,0.019871,2021-12-08 12:39:50 -0500,2021-12-08 12:42:10 -0500,5865e61d0e17e6a1950450247bf544027a7f9015cd11e75d455ada465a6dca04,0.0
11452,bc1qs332m0dtykl3uggzdv0etev5u2x2pw0k974phx0crux87wkkks7sawysar,0.019733,2021-12-08 12:42:24 -0500,2021-12-08 16:04:08 -0500,7f61afd8de11f57fcc99636d27e69e56ca5f24008214688bfc416b6247f5411d,0.0
11453,bc1qze5cjlswe2yqkfdnzzjlsqx8e72dx3mlhut8kgx2x8qteyx7l73qv654td,0.019893,2021-12-08 12:50:42 -0500,2021-12-08 12:53:07 -0500,064cf7ab8b65dc3906c68bf216afe611f7e3f7a5c4a3f412e9ceacd4cd04b6d5,0.0
11454,bc1q7zmjtqvcnzcq94xty54wjzjsedehf2h3hv4cu30pqsh769eg7jnshgeuyr,0.019901,2021-12-08 12:59:12 -0500,2021-12-08 13:02:12 -0500,a8cd6d3f64513b38eeac5c7818c5e108982c4fd166824f864aaf8eae13e6ac3b,0.0
11483,bc1qp57ph42h62pdwmwgl338y65k5735uj6garna7xmph4rqaq9mg06q7vz5sx,0.019714,2021-12-08 16:14:41 -0500,2021-12-08 16:17:21 -0500,98c8dd66bf213670dc21b2ac967b767232db429adc16c3c72178a86df6de0f29,0.0
11491,bnb134kqjjv3k5xmte2epp267qk8zfrn0cfn4xhlvk,1.665834,2021-12-08 17:08:50 -0500,2021-12-08 17:10:42 -0500,26C4B13CA79587DE66A962128C0B2EA92EFB5B13EFFC254FC9BF246B12B6F62B,0.0
11492,bnb1fkt0yf0ts8fmclhs3aqtkt0ptussuyv3myc7q3,1.669728,2021-12-08 17:11:47 -0500,2021-12-08 17:13:28 -0500,4BF0FFAF79B2CB6C944C4DE8614D8C4116FD0CCE02EE82EF9824DACD385E578F,0.0
11506,bc1qv8cv3un5ysc2evva5aknx7nv8wp6agd8vhnf9zjmpg4qurr89yhsuajmpt,0.019854,2021-12-08 19:57:10 -0500,2021-12-08 21:28:17 -0500,74aca6716d5c4d420ae3f42c81d48f44a8b2f887b17696e14bede78c1a39eb5f,0.0
11511,bnb1zataavztyaekfdac080sdslqds8gezu74ce4yj,0.825627,2021-12-08 21:50:39 -0500,2021-12-08 21:54:54 -0500,4D2C05F0207AF313BE4FEA7C276E9081F421150FD24D4729D9360F0492FAD6D4,0.0
11512,bnb16gjqvhjnpnx4daq3eyckpj208xmwuqs8q25r43,0.828912,2021-12-08 22:23:12 -0500,2021-12-08 22:25:35 -0500,30CD4751360E4D789A88FE5F4168F7FFCA685679DE2F694F548B649C9864DF9E,0.0
11515,bnb19mzcpgztc0d5q55623qzdf7eghqf9yhd6m3n6l,1.656726,2021-12-08 22:29:55 -0500,2021-12-08 22:32:33 -0500,63C146B3C0D30DC862E88BC71CE349C739CCD21B6A1A7B84AC44CDAB4AB3DA9B,0.0
11543,bnb1zacsthvuap438hwnzkk0sh5at9f9sj69jucnz8,0.172354,2021-12-09 11:49:39 -0500,2021-12-09 11:50:24 -0500,982C9B92D7C1FFF9B7F2FA88204AB8E19A4931457E4C5A3856D940FFEB79E11D,0.0
11545,bc1qeuuh5p68jlgswdzkcn3s3l7fjfpjfnfra5dpma6wq5nujlxd082q58nguw,0.020701,2021-12-09 12:57:39 -0500,2021-12-09 13:00:09 -0500,5de7706093482914f7ed8ad5755c1e3b0af7db08b7ad3a97c7cf0a9a2fb3db67,0.0
11560,bc1qsc0q2vlkj87ju2585qaq0crkpkjrzhy4wn35ag86kff87y7kgttsvanzzs,0.021085,2021-12-09 15:26:20 -0500,2021-12-09 15:38:12 -0500,20da6b63e41a4be85af7a3810501b027fe1e17f7802f237038bcbd761f1b8b7d,0.0
11578,bnb1fjvk0cemqu4670v5quc9cgay6pkkehmjnxhwxj,1.733403,2021-12-09 17:51:03 -0500,2021-12-09 17:52:54 -0500,6EE305A6D57BE108A6F3FBAE7731AA83C1B21F90E9024765498AAF9B60F6F738,0.0
11579,bnb18ezt5qemuu02kd2725wf0eanhful7plkta44p7,1.731902,2021-12-09 17:57:13 -0500,2021-12-09 18:00:47 -0500,355D1E46F4F0E8597FABC36AD893E1B3204FD748E32C3E5BA91507B4C1B1F2B8,0.0
11585,bnb1vlcs0pnhjh5hqqlwqeea6qtwej75zyw8gz96rt,1.730703,2021-12-09 18:26:50 -0500,2021-12-09 18:29:30 -0500,7ABA6EC22F0A276B42E5D403CA1A47E5186705B82C3901DAC906EAD684E52917,0.0
11594,bnb1vn9g0c5wfqtnqguka6cpw287u5fyeul9ckq8q6,1.725328,2021-12-09 20:55:48 -0500,2021-12-09 20:58:55 -0500,31FBF6121EBABF5042E6B52305CB66C353E9D84FEECA187E86980F727A0B7EF3,0.0
11596,bnb16dt53uan6ustt4ddrr364vs8q4szmrtp8zq2kr,1.729206,2021-12-09 21:05:39 -0500,2021-12-09 21:07:00 -0500,768191D026BABE04FB9E5888811661D3C78E3F6AEB0EC16DF8AB9C2234159B86,0.0
11599,bnb1r9nyq84mf99ud8sar5uerv5kpu3tha68x88l59,1.724138,2021-12-09 21:30:06 -0500,2021-12-09 21:31:02 -0500,09F4F846B203099652DDD3309DA39C1698DD418D79A426C1E2388DCB5513AF5F,0.0
11603,bnb10qzlr0rgzj99celx9lkv5gtj0klwqgm582ns38,1.733403,2021-12-09 22:44:03 -0500,2021-12-09 22:47:55 -0500,3E8D01240422F556A5F69954EBC8948A58D745BCF8EDA1171CFCCBD3F04879FC,0.0
11624,bnb1y3nn5s6dfdn0ae84qwhyls56ydvd0harxmzgfa,1.119204,2021-12-10 11:54:04 -0500,2021-12-10 11:55:19 -0500,64E9F8747503698E9A1ED08EA8002F1AA96DAFC95842488BE3716C44B7D73FDD,0.0
11629,bnb1ewyyqm70g5949t2xr2txsa0qjpj063ph33g4va,1.776199,2021-12-10 12:04:34 -0500,2021-12-10 12:05:51 -0500,069370406BA168E0DE69207B7C8154483FD144B99E51C77B0195F35C05AA072C,0.0
11634,bnb1fjx7x9txl2tv5uxa3yftm3gmn4awsrx5w99zvq,1.786991,2021-12-10 12:24:05 -0500,2021-12-10 12:24:44 -0500,F56BF0BD8CA07558AD4365572E80F3AD850C973DA4CFFA76FD8DB353E83A9B04,0.0
11643,bnb1g6ja9x23trm4etrslg2pyq0w5s60q8yle9j7gd,1.759015,2021-12-10 13:20:45 -0500,2021-12-10 13:23:40 -0500,7FCBBF59CF944923AEB88B9B98C51DA943D468A22396C3D9137F96C745618F10,0.0
11645,bnb1hj9t5qur9eset86nfr66c4ljf4g29kva3dx960,0.17618,2021-12-10 13:25:53 -0500,2021-12-10 13:26:52 -0500,C943845F1708C5A9302BB720A785834B98511516BA32ADEB9CF8A5268EAE5A33,0.0
11648,bnb1wuest5clptc0cvfh4psqgrj45h6k2h8qeuuwf4,0.175994,2021-12-10 13:28:51 -0500,2021-12-10 13:57:06 -0500,administrator-C943845F1708C5A9302BB720A785834B98511516BA32ADEB9CF8A5268EAE5A33,0.0
11653,bnb1rz9fmn6qqh3ypy3rndj25mcza0cvnpj9dwe3rs,1.761804,2021-12-10 13:46:23 -0500,2021-12-10 13:52:45 -0500,98BE664CBD960779A88B2A471B03FA99E2E8D556C3EDD625034FCBF9B34223A2,0.0
11655,bnb15pgul8nfds25nvvt9ae7k78ma2zc5lmqv9unql,0.176305,2021-12-10 13:53:16 -0500,2021-12-10 13:55:07 -0500,FE4EB5E34F88DB25787DAF49574C800C4E76504DE0BDE48C90DBF713725582C4,0.0
11656,bnb1zjqhnduwhtu5w0l7724yphy2hsseyc4ncsndtz,1.767097,2021-12-10 13:58:20 -0500,2021-12-10 14:01:49 -0500,F9C28DD39FB28114B152F8D9BE0815697B52EA9FF539D3BBE6F3E1FD054BDC13,0.0
11657,bnb1nv3etp762r8fl2m7aqa2s5gk5kf992hjfxzq42,0.177211,2021-12-10 14:02:44 -0500,2021-12-10 14:03:57 -0500,98BA9102A48A4E82A1B8F708427A7A78D74223300DCB1527971FFB67F77D0789,0.0
11658,bnb1jzkvdm53cglww0rdxr2r7nxlqvyr2sm6pcd2cy,1.773364,2021-12-10 14:06:47 -0500,2021-12-10 14:08:22 -0500,C4559F953A3F1C8D91BF43D1047119161D36B66152A2372F4A402DBBEC20B4D5,0.0
11659,bnb1t0ftpu8qng64pvsu083ek79wj2ns2zj8f7vfe8,0.177431,2021-12-10 14:08:39 -0500,2021-12-10 14:10:20 -0500,857F165397F33AE4C2A004F9D00BE8E0596E6558C5070913518DA6BE91B56CA5,0.0
11660,bnb1zldypk0js2v3m5pzqy735pns9s5t66dktwyehe,1.76616,2021-12-10 14:18:53 -0500,2021-12-10 14:21:01 -0500,503D59812AB0C51257A159D236DBCC7B520A6EE208400D14055D8B98AA05D0BC,0.0
11661,bnb1eff2w68qydqvcgdp9wsqsu0hft7vtlfp5dcy83,0.176616,2021-12-10 14:21:17 -0500,2021-12-10 14:22:54 -0500,322D89EDD36DA7CA60E436FF32D4D33BDFDA8602288AFD5437A002A6588834C9,0.0
11669,bnb1z87pu4pegmh5qrsche3l35umu0l2dgayujwl5l,1.088865,2021-12-10 14:48:59 -0500,2021-12-10 14:51:57 -0500,32B52E945C514530FE0965379008EC6CE9BB1E672A35E7A5E7069D493DB6BE19,0.0
11671,bnb18rg07dmsp8tejxgm58pkwj9hugfjza84y9fqt5,1.75162,2021-12-10 15:04:07 -0500,2021-12-10 15:06:53 -0500,A16693993368E4E5D9E65C1CDB7BEEB0A669790C4C0C813BC8A3E4A1778BC988,0.0
11672,bnb15qhw4e8rajf2zmz8jqat3dzf3865670xpwg4cc,1.753156,2021-12-10 15:08:14 -0500,2021-12-10 15:09:27 -0500,F3451E8AEA91D1652067CB83FF4B09A1A3D03459C4E2E578D3B16909EF6E86A3,0.0
11674,bnb1krj66k032tvgmmwnz0f8936kmu7gezu63czd2k,1.756235,2021-12-10 15:15:26 -0500,2021-12-10 15:17:27 -0500,9F0FAB7F473F80501613295DA9CFB6623B965F84A892A0DCAE222A1C74E67CEE,0.0
11698,bnb13p7g37wjnadweu3jlq5d7qqrg3qplyygm6q5tf,1.818512,2021-12-10 19:14:37 -0500,2021-12-10 19:27:06 -0500,A4DCCEDB37B853D2B9A141ACF71DCFBA723DAB76314575F24A4D24AB25077484,0.0
11699,bnb1jzq9sq26z7un5c3fujmwxllrzsak9tukcgwdpl,1.788589,2021-12-10 19:29:21 -0500,2021-12-10 19:33:12 -0500,DC8DF186D606DA8755179A5D37E79C4EB94AF29920837B1252A2F7407B8CCC75,0.0
11700,bnb1ryet35xyvwxa32rmfntg9fcceq88elr9vl8h3f,1.7934,2021-12-10 19:53:16 -0500,2021-12-10 19:55:29 -0500,74C53BEC6D8095C61256AC788F4330603C68EB7541978E1D12813546559135AD,0.0
11728,bc1qcyjfznx6wexxdvthaexs52g50tqnkjk38nntkmqlsfd5k3y3f7nscm5ttf,0.020435,2021-12-11 12:30:06 -0500,2021-12-11 12:34:10 -0500,5f5cd12cfb65eb198f2f191080ea7e52cbc020132560857a4d97cb00ac3887de,0.0
11731,bc1q43gslzccyhxzhere3yhgekln6e79yhj806t89v0wmhfmr8agdsgq7k3fw5,0.02057,2021-12-11 12:55:36 -0500,2021-12-11 13:00:09 -0500,fef0c0ff26e9a4b57438e0c6c321e47139f7b04856f6641bb45e61358c2d1ad9,0.0
11745,bnb1w70k9wmemktaae8vpck2yhfvzu08vd94p3c5v9,1.795977,2021-12-11 16:32:14 -0500,2021-12-11 16:33:19 -0500,FF749C7A2F742B9453AC2B673CC36AF69BABBA13CA489D2FC1961726BA33FFDC,0.0
11748,bc1qpxknnxupc0l5c4ughcv4gxvvxtdc3w7amwzqq32xcp4rnmcpnafswlc7pq,0.005081,2021-12-11 18:43:22 -0500,2021-12-11 18:50:14 -0500,0f0167442c4c3090f4b8fe2715a110b116cede4d9668d7ed7c55d109bbbb3866,0.0
11749,bc1qm3sm55qktswkjllq5405748akqugvwx2ffm88k4p626vqkz6jrdquvat74,0.020162,2021-12-11 19:32:12 -0500,2021-12-11 19:35:09 -0500,e49aa20b8589f961f41717cfd9b68fe175e9e38688b3b8ef94b11fbf9d718819,0.0
11755,bnb17s6uavec4rf2zfkwlhkh4y689gcrxvxhwwwa4g,1.779359,2021-12-11 22:27:03 -0500,2021-12-11 22:29:17 -0500,898F862995337499A515A4647DBB01BA9AB8D9911937B8DAEA9179DF8D702754,0.0
11756,bnb1g3r09578pq8h94l2nhfy0sv0ljch6j33ndxyc5,1.779993,2021-12-11 22:51:11 -0500,2021-12-11 22:54:04 -0500,8BFFD9F62D4E588AD2447EB4810C1A9A04E46E439065530CC0700E48043B6ADD,0.0
11757,bnb13r4nkttjsch2nw7m6fwf2v4rfk7x4glf3j00hf,1.784121,2021-12-11 23:04:56 -0500,2021-12-11 23:07:04 -0500,FB99196FAE588C670EC383B11BB5B544BFD9F3F888ABA1B27C4BA6E4C65FED61,0.0
11804,bnb1r8hq4r89pda8znhc4uctzpxhl9rtkycdmepluc,1.7934,2021-12-12 21:24:47 -0500,2021-12-12 21:26:55 -0500,6B831E8D2CF41BA58EF494627BA4543C32FF8E4FD73A0CA701505C8D94F6318A,0.0
11841,bnb1fz970avkqgnuj3qp7jsfn30ej3ltlspg39l7ea,1.90949,2021-12-13 15:29:06 -0500,2021-12-13 15:30:53 -0500,B12CBA6E7BD0EB721E8F18F3023A57C03429F82EDCF9BDCDA862322CFE081D3E,0.0
11864,bnb1s28ffsnd75sn8vw444gpftzfc2ar38z9ga8fdy,1.884659,2021-12-13 17:34:48 -0500,2021-12-13 17:36:02 -0500,9E131504570EDE4D8B7F99E79F5EBD51CD092876CB1A3DB5ECE9B79D33A89931,0.0
11868,bnb1433276wce7vwnpnhc8hrq239k4f0k92cjerldt,1.908761,2021-12-13 18:37:40 -0500,2021-12-13 18:38:45 -0500,9D133088729603B2B77EDBA0DC88655B76F99E19EB4A74B9BE1BBFDED40CF890,0.0
11869,bnb1uxcf65jlthhq3df84wdvflfjeynwmaj7qu8h07,1.907305,2021-12-13 18:40:38 -0500,2021-12-13 18:41:31 -0500,B73EF89BF01D67CAF953D83EFA37E8938C0E34AAB99195E040B9EDCE1951AFAF,0.0
11871,bnb1cec75zhky3r7c0crwr9xv9esfc3tmtutwwfzdn,1.906941,2021-12-13 18:42:54 -0500,2021-12-13 18:43:30 -0500,B3A2E4611D805F7D1A5AC21F231EFC82B20E2D152FDE283A0135F91457979ED4,0.0
11873,bnb10fjqkmysgf2z4fd83x28egt79n3mufxkc0067j,1.910585,2021-12-13 18:45:09 -0500,2021-12-13 18:45:52 -0500,6D8FE8F39252C271AAF7FC8989577D79B9920078B128B02ADE92756EEDA8AFA9,0.0
11875,bnb1yuwutpztnqhtjq760ydxnezrruug58dx34x373,1.913509,2021-12-13 18:46:53 -0500,2021-12-13 18:47:34 -0500,335F6116FA684E3E4307D3A8580FB6C527F0A1EFC829E114AF760492B9C7319F,0.0
11925,bc1q9q6uju0q5zn57r9eckrrz4uttujceflhj9x9cvfa50z73n3pazjsfm7nq3,0.02098,2021-12-14 15:49:41 -0500,2021-12-14 15:56:50 -0500,759b80f96f60c9ded214638d686470b034a571e7022cd8f554a67e613e23a43a,0.0
11970,bnb1su2vuyf5sslfwn92gcz5pdr5ukhqcwp9jeux5d,1.887149,2021-12-14 23:18:16 -0500,2021-12-14 23:19:04 -0500,098FFB1334FE005C027FF5F9A50438FF359B6816F8F8A5C14FCDCA72BA70DA4D,0.0
11971,bnb17wyv6545hnqd6qnz8rmtlr337uvl4ksn34jqgf,1.883949,2021-12-14 23:21:20 -0500,2021-12-14 23:23:14 -0500,9BEBB8CE452E1BCAD07099321922482B0C08DE01048EDFCEDE43338B611733D6,0.0
11972,bnb1eg3n6hqxl9js0srt0supf65xw6ywe3ukac3n5u,1.884304,2021-12-14 23:21:49 -0500,2021-12-14 23:22:29 -0500,AA059D422A97413807E6B0DA8E624A265BC36C6F67D1E694915BCA4534D80AA3,0.0
11975,bc1qnrjx6j93sjwevh658p8nhvp0yjrc8sle55tefufedqsedx49dc0s2q5sfa,0.020696,2021-12-14 23:37:22 -0500,2021-12-15 00:05:53 -0500,89902bde460f59b50b692fbd06b86c376784432b7a64fb6568e5607eb519d070,0.0
11978,bnb14s0ggpzqfhcxl2pe4gktp7n0sxmwelqjxtn3vc,1.888218,2021-12-14 23:53:28 -0500,2021-12-14 23:55:36 -0500,4762B732D7AAA59A80746C2F197C38C8C45EA275C1D0715FA7015BC80002E834,0.0
11979,bnb1zkt923vdfku7mmvedlgl74vgpzrl2q3mv5yxsq,1.886792,2021-12-14 23:58:25 -0500,2021-12-14 23:59:54 -0500,A038C221B5940EFBA44D28645F96E118E4900BC77EFBA0FFE1B05B0B455B5CE7,0.0
11980,bnb1ct5m7y62x32udqstjlj30x2gfunxx2e3x6arj9,1.894298,2021-12-15 00:10:45 -0500,2021-12-15 00:12:52 -0500,6AA629477B930DBBE44AF92E912168F300A300D89CDB3F9A7C26790CC47707FC,0.0
11984,bnb124dwknp9fscn85zklam5rm7xuzdxnsuypsl42u,1.897893,2021-12-15 00:25:20 -0500,2021-12-15 00:26:58 -0500,3A5075076CB21BDA50524DD7ECC26A08C719EBC41792C1AB8A8E8CD88B36EFA3,0.0
11985,bnb1e46epa0qsmj8l88t9smvxc4230herzpjkejhfc,1.898254,2021-12-15 00:52:09 -0500,2021-12-15 00:54:16 -0500,C6AD0B0376D0D216CAF9606330AF7E9D2303B0C9DA1BDBC9557663280FCE06BF,0.0
11987,bnb1fekluwy8zpg2ek6xuw8z2fuhehq4jdyvktnvxe,1.892506,2021-12-15 01:14:57 -0500,2021-12-15 01:16:37 -0500,638F0CC3BAB04D24038253C3C698FBFC3DD3F44BE10F46DE06C85320E955FF6D,0.0
11989,bc1qns4nkz4ng8vx649yrhj6wkzrx672m4tk365qaryyp8xm5xzp7lvq62v9y2,0.020645,2021-12-15 04:38:41 -0500,2021-12-15 05:09:28 -0500,3955d9d1c448d8ee6d798415a92771cc29af34bcb4795cf96fa7510c410506dc,0.0
11994,bnb1khsv8ykp9h74dk7vpcapettvy37aqudld34mqn,1.928268,2021-12-15 08:06:43 -0500,2021-12-15 08:15:34 -0500,8B6011ADE036F0A2878673AC5BB5EF521CDF36C90CCE2F88E2FD66194F0BD1F1,1.92778
12000,bnb1lswp08wk45ljc46fwyfm6p2mk5tdwak66rgquu,1.934985,2021-12-15 09:44:07 -0500,2021-12-15 09:46:25 -0500,7E686AA90B75F5C2853C5611F8CE87005F515858CF74EE6C90A7E2516F838E6F,1.934985
12003,bnb13quzy3rdthpseahsmftzkkce3f7tv0v0aqn89f,0.976944,2021-12-15 10:23:01 -0500,2021-12-15 10:28:01 -0500,9F70259757DAB1D1B64481F3E134B079C75D9382CA587404040D25AEE2FBDDC4,0.976449
12004,bnb154y8plutzyar022dysham9w54nzrtyjhcyxh6x,0.197863,2021-12-15 10:50:41 -0500,2021-12-15 10:54:00 -0500,14A6D9FB0A9CFE420BA5473BB9A0B19BA40486F60DF801909E920A244A39C4DD,0.197368
12008,bnb1nwevt996ej77fcy83k33nlty6x874gu3n5gxxv,1.970832,2021-12-15 11:53:10 -0500,2021-12-15 11:54:21 -0500,DBC89AC4F7E21CE6414B3EAD1458BC9AEBF5230386AEDC626F06F5C4E3AECC4B,1.970832
12017,bnb1mzftzucyvheajalqd2c3gkmt6fl9hhgzfgymrg,1.956947,2021-12-15 12:41:40 -0500,2021-12-15 12:43:16 -0500,F1BBDC745D456B4909BF8AE1A10934D2F0384F06136E0433C8AB3960F1F930EA,1.956947
12018,bnb14qc9tw49hhrmy0g9cnrnj8yk04geyemz50rtds,1.956564,2021-12-15 12:49:53 -0500,2021-12-15 12:50:59 -0500,1199138B93EB557101E24B5CCA4BFEC6E5B5953325D607AE6BA8A0673DCF199D,1.956564
12019,bnb1e2yxxt8qad2jv3uyc0avmlmkxt0pnycym9s52w,1.955034,2021-12-15 12:52:00 -0500,2021-12-15 12:52:56 -0500,5960E188512B26D2659CDC61DF7D7717099623E29A4DD09A9C73EDD6ADE63A80,1.955034
12020,bnb1yj89v75vk8smgcfwvglc3d7sprvs8txmj5znhh,1.955417,2021-12-15 12:56:42 -0500,2021-12-15 12:57:51 -0500,867D9FC4EBB2BD13D1311F399F6B174CDC89EFF83E1E465A04BCFE45B517ADBF,1.955417
12021,bnb13xnyrvs4qc3erevesv8zu525vn5cvnjknfdsew,1.955799,2021-12-15 12:58:36 -0500,2021-12-15 12:59:27 -0500,7802F967F7D6E6637E73432C15349322DC4D37153965EC6E04C34DE3679309F9,1.955799
12037,bnb1vtsa440rgks2lrmezsfs8d33hcqfeak2vymhla,1.841621,2021-12-15 15:28:06 -0500,2021-12-15 15:30:38 -0500,8ED2DD8528C9B72E461D8160C737C1523CD6BDB138B59E52D0D0DDCCDBED95CD,1.84285812
12041,bnb1vldglya9l74uvxey450dw03qpe9k4u0090fsua,1.838573,2021-12-15 16:23:02 -0500,2021-12-15 16:23:31 -0500,administrator-activacionLíder,0.0
12044,bc1q5c5gxwufswc6mrm32ajxuuh2qqr02n2wsnnc9lg6r89n794lcgwqsculrx,0.020374,2021-12-15 17:09:20 -0500,2021-12-15 17:19:27 -0500,edc7c1f1185c8bfa8bd14da97e594f8f3664082dd30073bf56e6635e461d50db,0.0
12054,bc1qjnx4cjnlm2w8vged57yumka5hd2aeuxv7xnnpypt7l49usv3rllsmdn8kw,0.02045,2021-12-15 17:46:15 -0500,2021-12-15 17:49:08 -0500,24d45c02fcd4be26b34afa2160a3ce726828ec6f1d248b67fcba83b3d753ad9e,0.0
12057,bnb1dhkyedaka4tdzr3k9wvk80swtaqrsd6nejh6rn,1.854599,2021-12-15 18:03:24 -0500,2021-12-15 18:04:41 -0500,6D7080C0D1E60A4079EDDB27C81829F23BE4420752656CF931CADF2F0AE7551B,1.854599
12071,bc1q57759mp9h6f3zwy057ww2v5h8u5e4cy8q83ud53gtqqxt8an5ynsylp75t,0.02053,2021-12-15 18:44:44 -0500,2021-12-15 18:49:26 -0500,b9b7ed9cf13d841716889304705a8a091499223849b57c53b5399e96825d2d4c,0.0
12075,bc1qlvw9qrjtwstgmckczqczyzd5pxgzgcwumezth2taqmjkwyx2328qdmfcym,0.00205,2021-12-15 19:08:03 -0500,2021-12-15 19:55:26 -0500,53349e92016c5a7fab2007680abcfa70194880aeaa341690a038494d257a5339,0.0
12079,bc1q3jua3san72tx00wrp0djnqruvxclruruss5lejz4n8s7r7ayh6fse7jh2d,0.020423,2021-12-15 19:16:30 -0500,2021-12-15 20:08:43 -0500,af52ae32445deb2b60d2ac94ac966b24fceb7a9deac2a521e8eea1a35ce7a8d0,0.0
12085,bnb1r4euvxl6kg69xdak7cqtkgwfgs4cecq37qutsy,1.865324,2021-12-15 21:45:18 -0500,2021-12-15 21:46:46 -0500,84359B8146A378270B32EC2D4C924BB2B52280D20FB3605790000660B0EB5147,1.87154432
12105,bc1q2hm2yhhvwh73hqxvzdntpd8zruf94nkfj3gz8zjtfga2ee8k4vvs38kahh,0.01325,2021-12-15 23:29:40 -0500,2021-12-16 01:21:07 -0500,8b122300187f5b006c3836d01939a298d8d8485846f6b009c7dd18afd60ed2f3,0.0
12140,bc1qrr2amz2erz46wd267t7hmaexhwu0tfwma3v89eca7597ejamx5asc0wlc2,0.020605,2021-12-16 10:00:16 -0500,2021-12-16 10:01:59 -0500,42db02f71b0d68fdc878bc300fed87f63fe2b87fc1837fa32a0c4856560da53c,0.0
12142,bc1q6tm0f9wptcae0hmc92nsp8dkjntaegws6wfzn4pcl454ay42hk2sjn92ls,0.020665,2021-12-16 10:13:38 -0500,2021-12-16 10:22:56 -0500,4cd89d2840d1bc81249627d072b6233847789de86f8e6caf964fa15401faec91,0.0
12157,bnb1tssq695f2ujx33yghr7h3cp365xsneud25hqdc,1.842978,2021-12-16 11:54:38 -0500,2021-12-16 11:55:02 -0500,administrator-activaciónLider,0.0
12173,bc1qqpyzpdqxkmgk4la6rnefhp0z4r3gycc3knqzyfuvwlx54nudkkqqzs9xg8,0.020991,2021-12-16 13:05:31 -0500,2021-12-16 18:09:12 -0500,3fd7a19e765c602ece474bc44ee43f1f1c0d7fcb1ca2a1f08e682039c79f95ce,0.0
12180,bc1qwm7mqt0vhnpuf9s3t9773q8d7uzpy0j6qqjwm77srv53cq02zzas4s8wgf,0.020923,2021-12-16 14:58:07 -0500,2021-12-16 14:58:53 -0500,administrator-42db02f71b0d68fdc878bc300fed87f63fe2b87fc1837fa32a0c4856560da53c,0.0
12182,bc1qu74d88y8dnur63q9lfyqp7wy5wjvqzfzqcjq4mszgjzds8kjc7gqzrtqcy,0.02086,2021-12-16 15:11:47 -0500,2021-12-16 15:13:02 -0500,73cf19454af11e2291262bbc78e23b47db81c907e716fd71faea61d1505dee5a,0.0
12184,bnb1t4kkteesegts29h9cqrt94wnvrrd7zvw4lh09s,0.93791,2021-12-16 15:20:08 -0500,2021-12-16 15:25:32 -0500,E22493C7C37F2FF107D3F93FC724BBD54115CF6D2913117DAD4D35BCDF13499A,0.93998
